"YEAR","MONTH","DAY","AVG_TSFC_F","MAX_TSFC_F","MIN_TSFC_F","AVG_TDEW_F","MAX_TDEW_F","MIN_TDEW_F","AVG_RH_PCT","MAX_RH_PCT","MIN_RH_PCT","AVG_CLDCOV_PCT","MAX_CLDCOV_PCT","MIN_CLDCOV_PCT","AVG_TAPP_F","MAX_TAPP_F","MIN_TAPP_F","TOT_PCPPREVHR_IN","AVG_SPD_MPH","MAX_SPD_MPH","MIN_SPD_MPH","AVG_TSFC_F_DIFF1","MAX_TSFC_F_DIFF1","MIN_TSFC_F_DIFF1","AVG_TDEW_F_DIFF1","MAX_TDEW_F_DIFF1","MIN_TDEW_F_DIFF1","AVG_RH_PCT_DIFF1","MAX_RH_PCT_DIFF1","MIN_RH_PCT_DIFF1","AVG_CLDCOV_PCT_DIFF1","MAX_CLDCOV_PCT_DIFF1","MIN_CLDCOV_PCT_DIFF1","AVG_TAPP_F_DIFF1","MAX_TAPP_F_DIFF1","MIN_TAPP_F_DIFF1","TOT_PCPPREVHR_IN_DIFF1","AVG_SPD_MPH_DIFF1","MAX_SPD_MPH_DIFF1","MIN_SPD_MPH_DIFF1","AVG_TSFC_F_DIFF2","MAX_TSFC_F_DIFF2","MIN_TSFC_F_DIFF2","AVG_TDEW_F_DIFF2","MAX_TDEW_F_DIFF2","MIN_TDEW_F_DIFF2","AVG_RH_PCT_DIFF2","MAX_RH_PCT_DIFF2","MIN_RH_PCT_DIFF2","AVG_CLDCOV_PCT_DIFF2","MAX_CLDCOV_PCT_DIFF2","MIN_CLDCOV_PCT_DIFF2","AVG_TAPP_F_DIFF2","MAX_TAPP_F_DIFF2","MIN_TAPP_F_DIFF2","TOT_PCPPREVHR_IN_DIFF2","AVG_SPD_MPH_DIFF2","MAX_SPD_MPH_DIFF2","MIN_SPD_MPH_DIFF2"
2010,4,4,57.88,73.4,46.4,43.48,53.5,33.7,61,100,33,65,99,1,56.61,75.1,42.9,0.82,11,24,3,2.93,12.6,-3.6,2.26,5.4,3.5,-1,13,0,-18,-1,-31,4.63,16.4,-0.8,0.51,0,4,-3,-12.07,-7.2,-14.4,-0.61,1.8,-3.7,21,36,9,-29,-1,-73,-12.99,-5.5,-16,0.82,-5,-1,-5
2010,4,5,59.38,71.6,51.8,43.63,51.7,28.4,62,100,26,52,96,2,58.09,73.7,48.2,0.36,7,13,2,1.5,-1.8,5.4,0.15,-1.8,-5.3,1,0,-7,-13,-3,1,1.48,-1.4,5.3,-0.46,-4,-11,-1,4.43,10.8,1.8,2.41,3.6,-1.8,0,13,-7,-31,-4,-30,6.11,15,4.5,0.05,-4,-7,-4
2010,4,6,62.9,78.8,48.2,51.36,57.2,44.5,68,88,45,96,100,86,62.94,79.4,44.6,0.42,10,20,3,3.52,7.2,-3.6,7.73,5.5,16.1,6,-12,19,44,4,84,4.85,5.7,-3.6,0.06,3,7,1,5.02,5.4,1.8,7.88,3.7,10.8,7,-12,12,31,1,85,6.33,4.3,1.7,-0.4,-1,-4,0
2010,4,7,46.1,51.8,41,43.15,48.1,39.1,89,94,76,98,100,94,41.7,51.8,32.8,0.83,9,16,2,-16.8,-27,-7.2,-8.21,-9.1,-5.4,21,6,31,2,0,8,-21.24,-27.6,-11.8,0.41,-1,-4,-1,-13.28,-19.8,-10.8,-0.48,-3.6,10.7,27,-6,50,46,4,92,-16.39,-21.9,-15.4,0.47,2,3,0
2010,4,8,38.38,39.2,35.6,31.3,37.3,26.5,76,93,60,97,100,78,31.59,36.9,28,0.07,10,17,3,-7.72,-12.6,-5.4,-11.85,-10.8,-12.6,-13,-1,-16,-1,0,-16,-10.11,-14.9,-4.8,-0.76,1,1,1,-24.52,-39.6,-12.6,-20.06,-19.9,-18,8,5,15,1,0,-8,-31.35,-42.5,-16.6,-0.35,0,-3,0
2010,4,9,44.08,55.4,33.8,26.46,31.9,22.9,51,69,33,11,62,0,39.88,53.7,27,0,8,17,3,5.7,16.2,-1.8,-4.84,-5.4,-3.6,-25,-24,-27,-86,-38,-78,8.29,16.8,-1,-0.07,-2,0,0,-2.02,3.6,-7.2,-16.69,-16.2,-16.2,-38,-25,-43,-87,-38,-94,-1.82,1.9,-5.8,-0.83,-1,1,1
2010,4,10,58.63,73.4,42.8,35.03,42.8,28.3,43,57,25,13,74,0,56.82,74.1,39.2,0.08,11,18,5,14.55,18,9,8.57,10.9,5.4,-8,-12,-8,2,12,0,16.94,20.4,12.2,0.08,3,1,2,20.25,34.2,7.2,3.73,5.5,1.8,-33,-36,-35,-84,-26,-78,25.23,37.2,11.2,0.01,1,1,2
2010,4,11,54.05,60.8,48.2,35.01,42.7,24.8,49,66,30,52,95,9,51.36,59.1,43.3,0,10,18,3,-4.58,-12.6,5.4,-0.02,-0.1,-3.5,6,9,5,39,21,9,-5.46,-15,4.1,-0.08,-1,0,-2,9.97,5.4,14.4,8.55,10.8,1.9,-2,-3,-3,41,33,9,11.48,5.4,16.3,0,2,1,0
2010,4,12,59.3,69.8,46.4,32.2,39.2,28.3,36,49,26,69,99,11,57.55,69.8,42.9,0,11,16,5,5.25,9,-1.8,-2.81,-3.5,3.5,-13,-17,-4,17,4,2,6.19,10.7,-0.4,0,1,-2,2,0.67,-3.6,3.6,-2.83,-3.6,0,-7,-8,1,56,25,11,0.73,-4.3,3.7,-0.08,0,-2,0
2010,4,13,57.88,64.4,51.8,36.03,42.8,24.8,44,58,33,58,100,21,55.45,63.3,47.8,0,12,22,6,-1.42,-5.4,5.4,3.83,3.6,-3.5,8,9,7,-11,1,10,-2.1,-6.5,4.9,0,1,6,1,3.83,3.6,3.6,1.02,0.1,0,-5,-8,3,6,5,12,4.09,4.2,4.5,0,2,4,3
2010,4,14,66.43,82.4,50,43.16,48.2,39.1,45,66,25,78,100,38,65.85,82.4,47.2,0,7,13,6,8.55,18,-1.8,7.13,5.4,14.3,1,8,-8,20,0,17,10.4,19.1,-0.6,0,-5,-9,0,7.13,12.6,3.6,10.96,9,10.8,9,17,-1,9,1,27,8.3,12.6,4.3,0,-4,-3,1
2010,4,15,72.65,82.4,62.6,44.02,48.2,39.3,37,52,22,31,98,0,73.3,82.4,62.6,0,10,17,3,6.22,0,12.6,0.86,0,0.2,-8,-14,-3,-47,-2,-38,7.45,0,15.4,0,3,4,-3,14.77,18,10.8,7.99,5.4,14.5,-7,-6,-11,-27,-2,-21,17.85,19.1,14.8,0,-2,-5,-3
2010,4,16,60.43,69.8,44.6,41.4,55.3,28.3,51,77,29,81,100,24,58.39,69.8,40.2,0.06,13,20,8,-12.22,-12.6,-18,-2.62,7.1,-11,14,25,7,50,2,24,-14.91,-12.6,-22.4,0.06,3,3,5,-6,-12.6,-5.4,-1.76,7.1,-10.8,6,11,4,3,0,-14,-7.46,-12.6,-7,0.06,6,7,2
2010,4,17,47.68,55.4,42.8,20.03,30.1,13.6,35,61,20,0,2,0,43.56,53.8,38,0,9,20,5,-12.75,-14.4,-1.8,-21.37,-25.2,-14.7,-16,-16,-9,-81,-98,-24,-14.83,-16,-2.2,-0.06,-4,0,-3,-24.97,-27,-19.8,-23.99,-18.1,-25.7,-2,9,-2,-31,-96,0,-29.74,-28.6,-24.6,0,-1,3,2
2010,4,18,44.6,51.8,37.4,29.8,33.7,24.7,56,75,43,4,17,0,39.93,47.8,32.8,0,9,16,3,-3.08,-3.6,-5.4,9.77,3.6,11.1,21,14,23,4,15,0,-3.63,-6,-5.2,0,0,-4,-2,-15.83,-18,-7.2,-11.6,-21.6,-3.6,5,-2,14,-77,-83,-24,-18.46,-22,-7.4,-0.06,-4,-4,-5
2010,4,19,47.3,55.4,37.4,34.23,37.3,31.9,62,81,44,75,99,35,44.34,53,34,0,6,12,3,2.7,3.6,0,4.43,3.6,7.2,6,6,1,71,82,35,4.41,5.2,1.2,0,-3,-4,0,-0.38,0,-5.4,14.2,7.2,18.3,27,20,24,75,97,35,0.78,-0.8,-4,0,-3,-8,-2
2010,4,20,50.98,60.8,41,35.08,37.4,33.7,55,76,39,74,100,32,49.67,59.6,38.3,0,4,10,1,3.68,5.4,3.6,0.85,0.1,1.8,-7,-5,-5,-1,1,-3,5.33,6.6,4.3,0,-2,-2,-2,6.38,9,3.6,5.28,3.7,9,-1,1,-4,70,83,32,9.74,11.8,5.5,0,-5,-6,-2
2010,4,21,48.58,62.6,42.8,35.21,39.2,28.3,61,76,34,19,76,3,44.6,62.1,35.4,0.03,9,15,3,-2.4,1.8,1.8,0.13,1.8,-5.4,6,0,-5,-55,-24,-29,-5.07,2.5,-2.9,0.03,5,5,2,1.28,7.2,5.4,0.98,1.9,-3.6,-1,-5,-10,-56,-23,-32,0.26,9.1,1.4,0.03,3,3,0
2010,4,22,48.2,59,39.2,36.26,39.1,32,65,87,38,63,99,21,44.97,57.7,34.2,0,7,10,3,-0.38,-3.6,-3.6,1.05,-0.1,3.7,4,11,4,44,23,18,0.37,-4.4,-1.2,-0.03,-2,-5,0,-2.78,-1.8,-1.8,1.18,1.7,-1.7,10,11,-1,-11,-1,-11,-4.7,-1.9,-4.1,0,3,0,2
2010,4,23,53.6,62.6,44.6,41,55.6,30.2,63,82,29,90,100,74,51.37,61.4,40.7,0.05,8,14,5,5.4,3.6,5.4,4.74,16.5,-1.8,-2,-5,-9,27,1,53,6.4,3.7,6.5,0.05,1,4,2,5.02,0,1.8,5.79,16.4,1.9,2,6,-5,71,24,71,6.77,-0.7,5.3,0.02,-1,-1,2
2010,4,24,56.6,60.8,53.6,53.13,57.1,49.9,88,94,82,99,100,99,53.92,60.6,49.3,0.99,12,23,3,3,-1.8,9,12.13,1.5,19.7,25,12,53,9,0,25,2.55,-0.8,8.6,0.94,4,9,-2,8.4,1.8,14.4,16.87,18,17.9,23,7,44,36,1,78,8.95,2.9,15.1,0.99,5,13,0
2010,4,25,53.45,57.2,48.2,49.37,55.2,39.1,86,100,71,85,100,36,49.43,55.9,41.1,0.36,13,21,6,-3.15,-3.6,-5.4,-3.76,-1.9,-10.8,-2,6,-11,-14,0,-63,-4.49,-4.7,-8.2,-0.63,1,-2,3,-0.15,-5.4,3.6,8.37,-0.4,8.9,23,18,42,-5,0,-38,-1.94,-5.5,0.4,0.31,5,7,1
2010,4,26,52.93,60.8,46.4,32.63,37.3,23,46,66,32,89,100,62,48.59,58.5,40.7,0,14,20,12,-0.52,3.6,-1.8,-16.74,-17.9,-16.1,-40,-34,-39,4,0,26,-0.84,2.6,-0.4,-0.36,1,-1,6,-3.67,0,-7.2,-20.5,-19.8,-26.9,-42,-28,-50,-10,0,-37,-5.33,-2.1,-8.6,-0.99,2,-3,9
2010,4,27,46.4,50,41,25.71,33.7,17.6,45,66,27,24,62,0,40.87,44.9,37.7,0,13,20,2,-6.53,-10.8,-5.4,-6.92,-3.6,-5.4,-1,0,-5,-65,-38,-62,-7.72,-13.6,-3,0,-1,0,-10,-7.05,-7.2,-7.2,-23.66,-21.5,-21.5,-41,-34,-44,-61,-38,-36,-8.56,-11,-3.4,-0.36,0,-1,-4
2010,4,28,50.83,62.6,35.6,27.53,35.5,23,43,75,22,20,75,0,49.24,62.6,32.8,0,5,10,2,4.43,12.6,-5.4,1.82,1.8,5.4,-2,9,-5,-4,13,0,8.37,17.7,-4.9,0,-8,-10,0,-2.1,1.8,-10.8,-5.1,-1.8,0,-3,9,-10,-69,-25,-62,0.65,4.1,-7.9,0,-9,-10,-10
2010,4,29,64.78,78.8,51.8,41.51,50,28.4,43,54,32,73,89,60,64.07,78.8,48.5,0.01,16,25,7,13.95,16.2,16.2,13.98,14.5,5.4,0,-21,10,53,14,60,14.83,16.2,15.7,0.01,11,15,5,18.38,28.8,10.8,15.8,16.3,10.8,-2,-12,5,49,27,60,23.2,33.9,10.8,0.01,3,5,5
2010,4,30,71.23,80.6,62.6,56.62,64.3,49.9,61,94,42,59,100,0,72.13,81,61.2,0.45,16,24,10,6.45,1.8,10.8,15.11,14.3,21.5,18,40,10,-14,11,-60,8.06,2.2,12.7,0.44,0,-1,3,20.4,18,27,29.09,28.8,26.9,18,19,20,39,25,0,22.89,18.4,28.4,0.45,11,14,8
2010,5,1,65.75,71.6,62.6,54.5,60.7,46.4,68,94,43,81,100,6,65.78,76.2,61.4,0.34,8,16,2,-5.48,-9,0,-2.12,-3.6,-3.5,7,0,1,22,0,6,-6.35,-4.8,0.2,-0.11,-8,-8,-8,0.97,-7.2,10.8,12.99,10.7,18,25,40,11,8,11,-54,1.71,-2.6,12.9,0.33,-8,-9,-5
2010,5,2,60.95,66.2,53.6,51.78,53.5,49.9,73,94,56,69,100,6,60.33,66.2,52.7,0.61,6,12,2,-4.8,-5.4,-9,-2.72,-7.2,3.5,5,0,13,-12,0,0,-5.45,-10,-8.7,0.27,-2,-4,0,-10.28,-14.4,-9,-4.84,-10.8,0,12,0,14,10,0,6,-11.8,-14.8,-8.5,0.16,-10,-12,-8
2010,5,3,62.38,71.6,51.8,44.93,48.2,39.2,55,82,33,3,11,1,62.18,75.5,49.9,0.01,9,17,5,1.43,5.4,-1.8,-6.85,-5.3,-10.7,-18,-12,-23,-66,-89,-5,1.85,9.3,-2.8,-0.6,3,5,3,-3.37,0,-10.8,-9.57,-12.5,-7.2,-13,-12,-10,-78,-89,-5,-3.6,-0.7,-11.5,-0.33,1,1,3
2010,5,4,66.65,78.8,53.6,43.17,46.4,39.3,45,67,26,11,74,0,66.63,78.8,51.6,0,12,21,3,4.27,7.2,1.8,-1.76,-1.8,0.1,-10,-15,-7,8,63,-1,4.45,3.3,1.7,-0.01,3,4,-2,5.7,12.6,0,-8.61,-7.1,-10.6,-28,-27,-30,-58,-26,-6,6.3,12.6,-1.1,-0.61,6,9,1
2010,5,5,65.15,73.4,59,37.77,48.1,24.9,38,59,18,28,74,2,64.58,73.7,56,0,11,18,3,-1.5,-5.4,5.4,-5.4,1.7,-14.4,-7,-8,-8,17,0,2,-2.05,-5.1,4.4,0,-1,-3,0,2.77,1.8,7.2,-7.16,-0.1,-14.3,-17,-23,-15,25,63,1,2.4,-1.8,6.1,-0.01,2,1,-2
2010,5,6,53.23,59,48.2,37.76,42.7,33.8,56,71,41,30,74,1,50.1,58.5,42.6,0,10,15,3,-11.92,-14.4,-10.8,-0.01,-5.4,8.9,18,12,23,2,0,-1,-14.48,-15.2,-13.4,0,-1,-3,0,-13.42,-19.8,-5.4,-5.41,-3.7,-5.5,11,4,15,19,0,1,-16.53,-20.3,-9,0,-2,-6,0
2010,5,7,52.33,57.2,46.4,45.7,51.7,37.3,78,93,66,95,100,86,48.28,57.2,38.1,0.83,12,24,3,-0.9,-1.8,-1.8,7.94,9,3.5,22,22,25,65,26,85,-1.82,-1.3,-4.5,0.83,2,9,0,-12.82,-16.2,-12.6,7.93,3.6,12.4,40,34,48,67,26,84,-16.3,-16.5,-17.9,0.83,1,6,0
2010,5,8,45.65,50,42.8,35.05,39.1,31.9,66,81,61,88,100,49,39.5,43,34.8,0.01,14,28,7,-6.68,-7.2,-3.6,-10.65,-12.6,-5.4,-12,-12,-5,-7,0,-37,-8.78,-14.2,-3.3,-0.82,2,4,4,-7.58,-9,-5.4,-2.71,-3.6,-1.9,10,10,20,58,26,48,-10.6,-15.5,-7.8,0.01,4,13,4
2010,5,9,47.53,55.4,37.4,29.17,35.5,24.8,52,81,30,17,72,0,44.85,54.2,33.8,0,6,10,3,1.88,5.4,-5.4,-5.88,-3.6,-7.1,-14,0,-31,-71,-28,-49,5.35,11.2,-1,-0.01,-8,-18,-4,-4.8,-1.8,-9,-16.53,-16.2,-12.5,-26,-12,-36,-78,-28,-86,-3.43,-3,-4.3,-0.83,-6,-14,0
2010,5,10,52.16,57.2,42.8,29.31,43.9,24.8,42,62,28,70,100,1,48.63,54.3,40.1,0.04,12,22,5,4.63,1.8,5.4,0.14,8.4,0,-10,-19,-2,53,28,1,3.78,0.1,6.3,0.04,6,12,2,6.51,7.2,0,-5.74,4.8,-7.1,-24,-19,-33,-18,0,-48,9.13,11.3,5.3,0.03,-2,-6,-2
2010,5,11,50.08,57.2,44.6,46.45,53.5,37.3,87,94,66,99,100,97,46.02,56.3,36.1,0.84,11,22,5,-2.08,0,1.8,17.14,9.6,12.5,45,32,38,29,0,96,-2.61,2,-4,0.8,-1,0,0,2.55,1.8,7.2,17.28,18,12.5,35,13,36,82,28,97,1.17,2.1,2.3,0.84,5,12,2
2010,5,12,49.1,53.6,46.4,45.4,48.1,42.7,87,94,82,96,100,72,45.01,50.1,41.4,0.07,10,16,3,-0.98,-3.6,1.8,-1.05,-5.4,5.4,0,0,16,-3,0,-25,-1.01,-6.2,5.3,-0.77,-1,-6,-2,-3.06,-3.6,3.6,16.09,4.2,17.9,45,32,54,26,0,71,-3.62,-4.2,1.3,0.03,-2,-6,-2
2010,5,13,61.1,78.8,48.2,53.67,62.6,46.3,78,100,51,78,100,11,59.83,80,41.8,0.3,13,22,7,12,25.2,1.8,8.27,14.5,3.6,-9,6,-31,-18,0,-61,14.82,29.9,0.4,0.23,3,6,4,11.02,21.6,3.6,7.22,9.1,9,-9,6,-15,-21,0,-86,13.81,23.7,5.7,-0.54,2,0,2
2010,5,14,58.33,66.2,48.2,43.34,48.1,39.2,59,81,43,47,100,2,56.15,65.3,44.6,0,12,18,5,-2.77,-12.6,0,-10.33,-14.5,-7.1,-19,-19,-8,-31,0,-9,-3.68,-14.7,2.8,-0.3,-1,-4,-2,9.23,12.6,1.8,-2.06,0,-3.5,-28,-13,-39,-49,0,-70,11.14,15.2,3.2,-0.07,2,2,2
2010,5,15,55.1,62.6,48.2,41.06,46.3,35.5,60,82,42,91,100,60,53.53,62.6,46.7,0,7,12,1,-3.23,-3.6,0,-2.28,-1.8,-3.7,1,1,-1,44,0,58,-2.62,-2.7,2.1,0,-5,-6,-4,-6,-16.2,0,-12.61,-16.3,-10.8,-18,-18,-9,13,0,49,-6.3,-17.4,4.9,-0.3,-6,-10,-6
2010,5,16,56.08,64.4,46.4,42.49,46.3,37.3,61,81,42,76,97,20,53.95,63.1,42.9,0,10,18,3,0.98,1.8,-1.8,1.43,0,1.8,1,-1,0,-15,-3,-40,0.42,0.5,-3.8,0,3,6,2,-2.25,-1.8,-1.8,-0.85,-1.8,-1.9,2,0,-1,29,-3,18,-2.2,-2.2,-1.7,0,-2,0,-2
2010,5,17,54.79,59,51.8,43.97,51.5,40.9,67,87,51,98,100,92,52.63,57.7,48.9,0.11,8,13,5,-1.29,-5.4,5.4,1.48,5.2,3.6,6,6,9,22,3,72,-1.32,-5.4,6,0.11,-2,-5,2,-0.31,-3.6,3.6,2.91,5.2,5.4,7,5,9,7,0,32,-0.9,-4.9,2.2,0.11,1,1,4
2010,5,18,55.18,60.8,50,41.35,44.5,39.1,60,71,48,88,100,62,52.6,58.7,47.5,0,10,20,3,0.39,1.8,-1.8,-2.62,-7,-1.8,-7,-16,-3,-10,0,-30,-0.03,1,-1.4,-0.11,2,7,-2,-0.9,-3.6,3.6,-1.14,-1.8,1.8,-1,-10,6,12,3,42,-1.35,-4.4,4.6,0,0,2,0
2010,5,19,61.48,73.4,46.4,38.78,42.7,33.8,46,76,29,16,42,1,61.36,74.4,44.3,0,8,16,3,6.3,12.6,-3.6,-2.57,-1.8,-5.3,-14,5,-19,-72,-58,-61,8.76,15.7,-3.2,0,-2,-4,0,6.69,14.4,-5.4,-5.19,-8.8,-7.1,-21,-11,-22,-82,-58,-91,8.73,16.7,-4.6,-0.11,0,3,-2
2010,5,20,62.23,71.6,51.8,47.75,55.3,39.1,59,77,43,88,100,55,61.33,75.9,47.8,0.11,10,17,3,0.75,-1.8,5.4,8.97,12.6,5.3,13,1,14,72,58,54,-0.03,1.5,3.5,0.11,2,1,0,7.05,10.8,1.8,6.4,10.8,0,-1,6,-5,0,0,-7,8.73,17.2,0.3,0.11,0,-3,0
2010,5,21,61.93,69.8,55.4,58.3,62.5,53.5,88,100,69,88,100,56,61.31,69.8,53.3,0.44,6,12,3,-0.3,-1.8,3.6,10.55,7.2,14.4,29,23,26,0,0,1,-0.02,-6.1,5.5,0.33,-4,-5,0,0.45,-3.6,9,19.52,19.8,19.7,42,24,40,72,58,55,-0.05,-4.6,9,0.44,-2,-4,0
2010,5,22,64.78,71.6,57.2,58.67,60.7,57,82,100,64,64,100,2,65.49,76.2,57.2,0,6,13,3,2.85,1.8,1.8,0.37,-1.8,3.5,-6,0,-5,-24,0,-54,4.18,6.4,3.9,-0.44,0,1,0,2.55,0,5.4,10.92,5.4,17.9,23,23,21,-24,0,-53,4.16,0.3,9.4,-0.11,-4,-4,0
2010,5,23,78.65,89.6,66.2,64.24,68,58.9,63,83,46,3,19,0,81.03,93.3,66.2,0,10,17,5,13.87,18,9,5.57,7.3,1.9,-19,-17,-18,-61,-81,-2,15.54,17.1,9,0,4,4,2,16.72,19.8,10.8,5.94,5.5,5.4,-25,-17,-23,-85,-81,-56,19.72,23.5,12.9,-0.44,4,5,2
2010,5,24,81.88,89.6,73.4,67.09,69.9,60.8,62,78,46,4,18,0,85.48,95.7,77.1,0,8,15,5,3.23,0,7.2,2.85,1.9,1.9,-1,-5,0,1,-1,0,4.45,2.4,10.9,0,-2,-2,0,17.1,18,16.2,8.42,9.2,3.8,-20,-22,-18,-60,-82,-2,19.99,19.5,19.9,0,2,2,2
2010,5,25,78.88,86,71.6,60.8,62.7,57.3,54,69,38,13,56,0,80.91,87.6,76.2,0.01,8,16,3,-3,-3.6,-1.8,-6.29,-7.2,-3.5,-8,-9,-8,9,38,0,-4.57,-8.1,-0.9,0.01,0,1,-2,0.23,-3.6,5.4,-3.44,-5.3,-1.6,-9,-14,-8,10,37,0,-0.12,-5.7,10,0.01,-2,-1,-2
2010,5,26,77.68,84.2,71.6,62.34,64.4,60.7,60,78,45,40,100,1,80.3,86.4,76.1,0.06,5,13,1,-1.2,-1.8,0,1.54,1.7,3.4,6,9,7,27,44,1,-0.61,-1.2,-0.1,0.05,-3,-3,-2,-4.2,-5.4,-1.8,-4.75,-5.5,-0.1,-2,0,-1,36,82,1,-5.18,-9.3,-1,0.06,-3,-2,-4
2010,5,27,69.8,75.2,64.4,50.12,60.7,42.8,51,78,34,58,100,7,70.88,76.3,63.6,0.01,12,18,5,-7.88,-9,-7.2,-12.22,-3.7,-17.9,-9,0,-11,18,0,6,-9.42,-10.1,-12.5,-0.05,7,5,4,-9.08,-10.8,-7.2,-10.68,-2,-14.5,-3,9,-4,45,44,7,-10.03,-11.3,-12.6,0,4,2,2
2010,5,28,67.7,75.2,60.8,48.6,53.6,44.5,51,68,38,16,56,0,68.22,77,59.1,0,10,17,5,-2.1,0,-3.6,-1.52,-7.1,1.7,0,-10,4,-42,-44,-7,-2.66,0.7,-4.5,-0.01,-2,-1,0,-9.98,-9,-10.8,-13.74,-10.8,-16.2,-9,-10,-7,-24,-44,-1,-12.08,-9.4,-17,-0.06,5,4,4
2010,5,29,72.43,82.4,62.6,57.45,60.8,51.7,60,73,48,25,43,13,73.22,83.4,62.6,0,6,13,2,4.73,7.2,1.8,8.85,7.2,7.2,9,5,10,9,-13,13,5,6.4,3.5,0,-4,-4,-3,2.63,7.2,-1.8,7.33,0.1,8.9,9,-5,14,-33,-57,6,2.34,7.1,-1,-0.01,-6,-5,-3
2010,5,30,79.18,89.6,64.4,58.34,62.6,55.4,51,77,31,31,93,3,79.68,90.6,64.4,0,6,12,3,6.75,7.2,1.8,0.89,1.8,3.7,-9,4,-17,6,50,-10,6.46,7.2,1.8,0,0,-1,1,11.48,14.4,3.6,9.74,9,10.9,0,9,-7,15,37,3,11.46,13.6,5.3,0,-4,-5,-2
2010,5,31,71.45,82.4,64.4,64.76,68,62.5,80,94,62,81,95,26,73.56,85.9,64.4,0.66,6,16,3,-7.73,-7.2,0,6.42,5.4,7.1,29,17,31,50,2,23,-6.12,-4.7,0,0.66,0,4,0,-0.98,0,1.8,7.31,7.2,10.8,20,21,14,56,52,13,0.34,2.5,1.8,0.66,0,3,1
2010,6,1,73.93,84.2,64.4,63.3,66.1,57.2,72,94,42,54,100,1,75.03,85.1,64.4,0,6,10,3,2.48,1.8,0,-1.46,-1.9,-5.3,-8,0,-20,-27,5,-25,1.47,-0.8,0,-0.66,0,-6,0,-5.25,-5.4,0,4.96,3.5,1.8,21,17,11,23,7,-2,-4.65,-5.5,0,0,0,-2,0
2010,6,2,68.9,77,60.8,61.32,64.3,55.3,77,94,57,75,100,41,69.95,79,59.3,0.18,9,16,3,-5.03,-7.2,-3.6,-1.98,-1.8,-1.9,5,0,15,21,0,40,-5.08,-6.1,-5.1,0.18,3,6,0,-2.55,-5.4,-3.6,-3.44,-3.7,-7.2,-3,0,-5,-6,5,15,-3.61,-6.9,-5.1,-0.48,3,0,0
2010,6,3,63.95,69.8,57.2,46.2,55.3,33.8,55,88,28,38,100,1,63.5,69.8,55.2,0.02,7,12,5,-4.95,-7.2,-3.6,-15.12,-9,-21.5,-22,-6,-29,-37,0,-40,-6.45,-9.2,-4.1,-0.16,-2,-4,2,-9.98,-14.4,-7.2,-17.1,-10.8,-23.4,-17,-6,-14,-16,0,0,-11.53,-15.3,-9.2,0.02,1,2,2
2010,6,4,71.9,82.4,60.8,58.28,68,46.3,62,74,49,68,97,16,73.51,85.1,60.8,0.18,8,18,3,7.95,12.6,3.6,12.08,12.7,12.5,7,-14,21,30,-3,15,10.01,15.3,5.6,0.16,1,6,-2,3,5.4,0,-3.04,3.7,-9,-15,-20,-8,-7,-3,-25,3.56,6.1,1.5,0,-1,2,0
2010,6,5,72.35,78.8,60.8,63.79,69.7,53.5,75,88,61,93,100,72,74.92,81.1,58.3,1.05,8,20,3,0.45,-3.6,0,5.51,1.7,7.2,13,14,12,25,3,56,1.41,-4,-2.5,0.87,0,2,0,8.4,9,3.6,17.59,14.4,19.7,20,0,33,55,0,71,11.42,11.3,3.1,1.03,1,8,-2
2010,6,6,65.38,73.4,60.8,53.6,57.2,48.2,66,82,43,21,92,4,65.52,76.8,58.5,0,10,16,6,-6.97,-5.4,0,-10.19,-12.5,-5.3,-9,-6,-18,-72,-8,-68,-9.4,-4.3,0.2,-1.05,2,-4,3,-6.52,-9,0,-4.68,-10.8,1.9,4,8,-6,-47,-5,-12,-7.99,-8.3,-2.3,-0.18,2,-2,3
2010,6,7,62.23,68,55.4,48.13,53.5,41,61,82,42,10,30,0,61.76,68,54.2,0,7,13,5,-3.15,-5.4,-5.4,-5.47,-3.7,-7.2,-5,0,-1,-11,-62,-4,-3.76,-8.8,-4.3,0,-3,-3,-1,-10.12,-10.8,-5.4,-15.66,-16.2,-12.5,-14,-6,-19,-83,-70,-72,-13.16,-13.1,-4.1,-1.05,-1,-7,2
2010,6,8,62.75,66.2,60.8,55.75,60.7,46.3,78,94,59,98,100,92,62.09,66.2,59.9,0.58,8,14,3,0.52,-1.8,5.4,7.62,7.2,5.3,17,12,17,88,70,92,0.33,-1.8,5.7,0.58,1,1,-2,-2.63,-7.2,0,2.15,3.5,-1.9,12,12,16,77,8,88,-3.43,-10.6,1.4,0.58,-2,-2,-3
2010,6,9,74.98,82.4,66.2,56.59,66.1,46.5,56,88,30,42,100,5,76.18,82.4,66.2,0.18,10,21,6,12.23,16.2,5.4,0.84,5.4,0.2,-22,-6,-29,-56,0,-87,14.09,16.2,6.3,-0.4,2,7,3,12.75,14.4,10.8,8.46,12.6,5.5,-5,6,-12,32,70,5,14.42,14.4,12,0.18,3,8,1
2010,6,10,67.7,73.4,60.8,53.69,55.4,51.7,61,77,50,54,98,23,68.92,76.5,60.8,0,7,16,2,-7.28,-9,-5.4,-2.9,-10.7,5.2,5,-11,20,12,-2,18,-7.26,-5.9,-5.4,-0.18,-3,-5,-4,4.95,7.2,0,-2.06,-5.3,5.4,-17,-17,-9,-44,-2,-69,6.83,10.3,0.9,-0.58,-1,2,-1
