WsWaIdx,SiteName,Month,Day,Year,avg_Tsfc_F,max_Tsfc_F,min_Tsfc_F,tot_Tsfc_F,avg_Tdew_F,max_Tdew_F,min_Tdew_F,tot_Tdew_F,avg_Twet_F,max_Twet_F,min_Twet_F,tot_Twet_F,avg_Rh_PCT,max_Rh_PCT,min_Rh_PCT,tot_Rh_PCT,avg_Psfc_MB,max_Psfc_MB,min_Psfc_MB,tot_Psfc_MB,avg_CldCov_PCT,max_CldCov_PCT,min_CldCov_PCT,tot_CldCov_PCT,avg_Twc_F,max_Twc_F,min_Twc_F,tot_Twc_F,avg_Tapp_F,max_Tapp_F,min_Tapp_F,tot_Tapp_F,avg_Spd_KTS,max_Spd_KTS,min_Spd_KTS,tot_Spd_KTS,avg_Dir_DEG,max_Dir_DEG,min_Dir_DEG,tot_Dir_DEG,avg_PcpPrevHr_IN,max_PcpPrevHr_IN,min_PcpPrevHr_IN,tot_PcpPrevHr_IN,avg_DnSol_WsqM,max_DnSol_WsqM,min_DnSol_WsqM,tot_DnSol_WsqM,avg_DiffHorz_WsqM,max_DiffHorz_WsqM,min_DiffHorz_WsqM,tot_DiffHorz_WsqM,avg_DirNormIr_WsqM,max_DirNormIr_WsqM,min_DirNormIr_WsqM,tot_DirNormIr_WsqM,avg_Spd_MPH,max_Spd_MPH,min_Spd_MPH,tot_Spd_MPH
39899,KMDW,11,14,2009,55.550000,64.4,46.4,1333.2,43.900000,51.7,39.1,1053.6,49.350000,55.1,42.9,1184.3,65,77,52,1576,987.550000,990.2,986.2,23701.3,90,100,76,2182,53.310000,64.4,41.4,1279.5,53.310000,64.4,41.4,1279.5,7,10,5,181,220,310,180,5290,0.000000,0.01,0.00,0.05,52,300,0,1262,44,218,0,1073,18,193,0,442,8,12,6,206
39899,KMDW,11,15,2009,46.630000,55.4,44.6,1119.0,36.030000,48.1,28.3,864.6,41.750000,51.4,37.8,1002.1,67,81,53,1609,996.990000,1000.2,990.9,23927.7,98,100,93,2371,41.450000,54.2,38.1,994.9,41.450000,54.2,38.1,994.9,9,13,5,234,145,360,0,3490,0.010000,0.04,0.00,0.14,56,269,0,1363,49,224,0,1199,17,142,0,424,11,15,6,272
39899,KMDW,11,16,2009,46.780000,48.2,44.6,1122.6,35.950000,39.1,33.7,862.8,41.800000,42.9,40.4,1003.2,66,76,57,1594,999.160000,1000.9,997.9,23979.8,99,100,96,2379,40.330000,41.8,37.4,967.9,40.330000,41.8,37.4,967.9,14,19,9,336,65,80,60,1570,0.000000,0.02,0.00,0.05,43,188,0,1035,42,172,0,1014,2,38,0,51,16,22,10,387
39899,KMDW,11,17,2009,46.330000,48.2,44.6,1111.8,33.630000,37.3,30.1,807.0,40.660000,42.4,39.0,975.8,61,76,50,1482,996.180000,998.2,994.9,23908.4,99,100,93,2377,39.580000,44.1,36.4,949.9,39.580000,44.1,36.4,949.9,14,19,8,347,65,80,50,1570,0.000000,0.03,0.00,0.04,49,259,0,1186,44,218,0,1066,11,106,0,271,16,22,9,397
39899,KMDW,11,18,2009,45.650000,48.2,44.6,1095.6,39.700000,44.5,35.5,952.8,42.820000,45.4,41.2,1027.7,80,93,62,1926,994.770000,995.5,993.9,23874.4,96,100,70,2324,41.840000,43.7,40.2,1004.2,41.840000,43.7,40.2,1004.2,6,11,3,160,120,200,50,2890,0.010000,0.07,0.00,0.28,20,137,0,486,20,137,0,486,0,2,0,2,7,13,3,186
39899,KMDW,11,19,2009,44.450000,46.4,42.8,1066.8,39.930000,42.7,39.1,958.2,42.290000,43.7,41.1,1015.0,84,93,76,2023,995.120000,997.2,993.9,23882.8,58,89,8,1398,40.630000,43.5,37.0,975.0,40.630000,43.5,37.0,975.0,6,9,4,145,210,360,170,5050,0.000000,0.01,0.00,0.01,51,208,0,1228,47,185,0,1142,11,91,0,272,7,10,5,169
39899,KMDW,11,20,2009,46.930000,53.6,42.8,1126.2,37.750000,39.1,37.3,906.0,42.550000,45.6,40.2,1021.1,71,87,54,1711,998.380000,999.2,997.2,23961.0,95,100,71,2289,43.180000,52.7,36.5,1036.3,43.180000,52.7,36.5,1036.3,6,10,3,167,247,280,220,5950,0.000000,0.02,0.00,0.04,52,264,0,1254,47,217,0,1139,10,100,0,259,7,12,3,190
39899,KMDW,11,21,2009,44.830000,53.6,35.6,1075.8,37.300000,40.9,33.7,895.2,41.230000,45.6,34.7,989.5,76,93,54,1830,999.100000,1000.5,998.2,23978.3,44,100,3,1069,42.150000,52.1,28.9,1011.7,42.150000,52.1,28.9,1011.7,4,8,1,114,157,360,80,3770,0.000000,0.00,0.00,0.00,60,285,0,1456,47,214,0,1141,36,340,0,887,5,9,1,132
39899,KMDW,11,22,2009,47.080000,55.4,37.4,1129.8,39.550000,44.5,35.5,949.2,43.330000,48.7,36.5,1040.0,76,93,54,1827,999.410000,1001.5,998.2,23985.8,58,100,10,1398,44.240000,54.8,32.8,1061.8,44.240000,54.8,32.8,1061.8,5,8,3,129,136,360,60,3280,0.000000,0.00,0.00,0.00,67,303,0,1621,47,212,0,1135,62,497,0,1500,6,9,3,152
39899,KMDW,11,23,2009,45.050000,48.2,42.8,1081.2,41.280000,42.7,39.1,990.6,43.190000,45.4,41.1,1036.6,86,93,81,2082,997.740000,998.9,996.5,23945.7,100,100,100,2400,42.370000,46.4,37.4,1016.8,42.370000,46.4,37.4,1016.8,4,8,2,110,115,360,60,2770,0.000000,0.01,0.00,0.03,36,216,0,884,35,197,0,859,2,43,0,56,5,9,2,128
39899,KMDW,11,24,2009,46.030000,51.8,39.2,1104.6,43.380000,48.1,37.3,1041.0,44.700000,49.1,38.3,1072.7,90,94,82,2177,992.290000,996.9,984.2,23814.9,99,100,98,2396,42.260000,48.5,33.7,1014.2,42.260000,48.5,33.7,1014.2,6,10,3,163,125,200,60,3020,0.020000,0.25,0.00,0.45,26,152,0,640,26,150,0,638,0,3,0,3,7,12,3,187
39899,KMDW,11,25,2009,44.080000,48.2,37.4,1057.8,40.680000,44.5,35.5,976.2,42.390000,46.3,36.5,1017.3,88,93,81,2112,984.900000,986.2,983.6,23637.7,96,100,83,2323,38.480000,44.1,29.3,923.4,38.480000,44.1,29.3,923.4,9,16,5,228,242,280,200,5820,0.010000,0.03,0.00,0.15,42,187,0,1021,41,176,0,990,3,31,0,79,10,18,6,263
39899,KMDW,11,26,2009,37.630000,42.8,33.8,903.0,32.200000,37.3,24.7,772.8,35.320000,40.2,30.5,847.7,81,93,69,1951,987.620000,991.9,984.2,23702.8,98,100,94,2369,29.100000,34.3,23.5,698.5,29.100000,34.3,23.5,698.5,12,17,9,300,284,320,240,6830,0.010000,0.04,0.00,0.17,26,148,0,639,26,142,0,633,0,14,0,14,14,20,10,349
39899,KMDW,11,27,2009,35.000000,39.2,30.2,840.0,23.280000,26.5,19.3,558.6,30.740000,33.5,26.8,737.8,62,75,52,1502,992.710000,994.6,991.2,23825.1,54,100,0,1300,29.150000,37.9,20.7,699.6,29.150000,37.9,20.7,699.6,6,11,2,155,273,360,170,6570,0.000000,0.00,0.00,0.00,74,325,0,1788,46,201,0,1107,79,414,0,1916,7,13,2,181
39899,KMDW,11,28,2009,41.680000,53.6,32.0,1000.2,32.650000,39.1,26.5,783.6,37.660000,45.6,30.0,903.9,71,87,50,1714,987.950000,991.6,985.6,23710.7,57,100,3,1375,38.530000,52.1,26.4,924.6,38.530000,52.1,26.4,924.6,4,8,1,109,186,250,110,4480,0.000000,0.01,0.00,0.01,56,268,0,1364,42,202,0,1009,49,477,0,1190,5,9,1,126
39899,KMDW,11,29,2009,40.250000,44.6,37.4,966.0,36.400000,42.7,30.1,873.6,38.500000,43.6,34.3,924.0,86,93,70,2077,986.480000,991.2,983.9,23675.5,100,100,100,2400,35.750000,42.2,29.8,857.9,35.750000,42.2,29.8,857.9,6,13,1,165,260,360,0,6240,0.020000,0.10,0.00,0.43,11,51,0,274,11,51,0,274,0,0,0,0,7,15,1,189
39899,KMDW,11,30,2009,36.280000,39.2,30.2,870.6,25.530000,28.3,21.1,612.6,32.130000,34.1,28.3,771.1,65,80,48,1573,992.340000,995.5,988.9,23816.1,73,100,6,1753,29.120000,33.6,24.1,698.9,29.120000,33.6,24.1,698.9,8,14,5,214,274,330,220,6580,0.000000,0.01,0.00,0.01,48,236,0,1166,43,200,0,1051,11,80,0,278,10,16,6,247
39899,KMDW,12,1,2009,43.480000,55.4,33.8,1043.4,30.420000,33.7,28.3,730.0,37.740000,44.6,31.7,905.7,61,86,38,1485,988.480000,989.9,986.6,23723.6,27,74,3,668,38.250000,51.3,27.7,917.9,38.250000,51.3,27.7,917.9,9,15,4,218,212,240,190,5110,0.000000,0.00,0.00,0.00,93,427,0,2244,27,100,0,665,181,760,0,4344,10,17,5,252
39899,KMDW,12,2,2009,40.850000,44.6,37.4,980.4,32.650000,37.3,30.1,783.6,37.280000,41.2,34.3,894.6,73,87,61,1753,983.630000,988.2,978.6,23607.0,91,100,77,2201,35.040000,40.7,28.2,840.9,35.040000,40.7,28.2,840.9,9,18,1,227,196,360,0,4720,0.000000,0.03,0.00,0.11,49,213,0,1185,43,181,0,1050,18,142,0,449,10,21,1,261
39899,KMDW,12,3,2009,33.880000,37.4,26.6,813.0,25.370000,33.7,17.5,608.8,30.750000,35.8,23.9,738.1,71,87,55,1711,989.780000,995.9,981.3,23754.8,93,100,49,2249,24.900000,30.7,15.0,597.5,24.900000,30.7,15.0,597.5,11,18,5,269,287,330,250,6890,0.000000,0.01,0.00,0.02,47,233,0,1133,42,197,0,1018,11,102,0,285,13,21,6,313
39899,KMDW,12,4,2009,25.480000,26.6,24.8,611.4,15.140000,19.3,12.7,363.3,22.440000,24.4,21.1,538.6,62,74,54,1505,998.040000,999.5,995.5,23952.9,74,100,30,1793,14.220000,16.8,11.9,341.2,14.220000,16.8,11.9,341.2,11,14,7,270,254,290,230,6110,0.000000,0.00,0.00,0.00,52,234,0,1268,45,197,0,1085,21,126,0,513,13,16,8,312
39899,KMDW,12,5,2009,27.580000,32.0,24.8,661.8,13.790000,17.5,12.7,330.9,23.400000,26.2,21.1,561.6,52,68,43,1271,998.190000,999.2,996.9,23956.5,2,9,0,61,20.010000,27.5,15.3,480.2,20.010000,27.5,15.3,480.2,6,11,4,155,211,250,160,5070,0.000000,0.00,0.00,0.00,93,434,0,2248,22,86,0,548,199,848,0,4783,7,13,5,182
39899,KMDW,12,6,2009,30.650000,35.6,24.8,735.6,19.000000,21.1,17.5,456.0,26.890000,30.5,22.7,645.4,62,74,51,1491,999.370000,1000.9,998.5,23984.8,59,95,1,1437,23.070000,29.9,14.0,553.7,23.070000,29.9,14.0,553.7,7,12,4,176,205,360,160,4920,0.000000,0.00,0.00,0.00,64,292,0,1543,42,199,0,1023,63,442,0,1533,8,14,5,202
39899,KMDW,12,7,2009,29.530000,32.0,28.4,708.6,23.880000,26.5,19.3,573.0,27.630000,29.4,26.1,663.0,79,93,64,1917,999.500000,1003.5,996.9,23988.0,70,97,2,1690,23.570000,28.4,20.2,565.6,23.570000,28.4,20.2,565.6,5,11,1,129,269,360,170,6470,0.000000,0.00,0.00,0.00,74,315,0,1780,38,174,0,924,104,601,0,2504,6,13,1,149
39899,KMDW,12,8,2009,31.700000,35.6,28.4,760.8,27.480000,33.7,22.9,659.4,30.090000,34.7,26.6,722.1,84,93,75,2033,991.620000,1002.9,968.3,23798.9,98,100,92,2360,24.100000,26.1,21.3,578.3,24.100000,26.1,21.3,578.3,9,17,2,224,150,360,70,3620,0.020000,0.08,0.00,0.38,36,163,0,874,35,159,0,860,1,16,0,36,10,20,2,257
39899,KMDW,12,9,2009,28.550000,35.6,14.0,685.2,25.190000,33.7,11.0,604.5,27.330000,34.7,12.9,655.9,86,100,74,2077,966.820000,982.6,958.0,23203.6,100,100,100,2400,16.370000,31.7,-4.7,392.9,16.370000,31.7,-4.7,392.9,15,23,4,369,230,280,120,5530,0.030000,0.21,0.00,0.60,24,112,0,589,24,112,0,589,0,0,0,0,17,26,5,426
39899,KMDW,12,10,2009,7.180000,14.0,1.4,172.2,-1.040000,6.1,-5.2,-24.9,5.730000,12.0,0.5,137.6,65,78,55,1573,991.850000,996.9,984.2,23804.5,73,100,5,1774,-11.680000,0.8,-22.8,-280.4,-11.680000,0.8,-22.8,-280.4,16,25,5,388,254,270,220,6100,0.000000,0.00,0.00,0.00,50,224,0,1221,43,190,0,1041,22,144,0,534,18,29,6,446
39899,KMDW,12,11,2009,17.000000,24.8,10.4,408.0,7.600000,13.6,2.2,182.5,14.630000,20.8,8.8,351.0,61,72,49,1480,1002.060000,1004.2,997.2,24049.5,10,40,0,262,6.200000,17.3,-4.3,148.9,6.200000,17.3,-4.3,148.9,7,14,3,190,228,270,140,5480,0.000000,0.00,0.00,0.00,90,421,0,2169,22,86,0,542,194,840,0,4660,9,16,3,222
39899,KMDW,12,12,2009,29.680000,37.4,21.2,712.2,17.400000,26.5,13.6,417.6,25.770000,31.5,19.0,618.4,60,79,44,1462,999.490000,1003.5,991.6,23987.8,45,99,0,1095,20.940000,29.3,11.7,502.6,20.940000,29.3,11.7,502.6,9,14,4,223,184,200,170,4420,0.000000,0.01,0.00,0.02,76,379,0,1842,29,156,0,712,134,759,0,3221,10,16,5,256
39899,KMDW,12,13,2009,35.150000,37.4,33.8,843.6,31.600000,33.7,28.3,758.3,33.600000,35.1,31.7,806.5,87,100,75,2101,991.200000,994.2,988.9,23788.9,96,100,78,2318,29.680000,32.8,24.3,712.3,29.680000,32.8,24.3,712.3,5,12,3,141,232,360,140,5570,0.000000,0.02,0.00,0.05,43,225,0,1037,39,189,0,937,10,96,0,250,6,14,3,166
39899,KMDW,12,14,2009,35.830000,39.2,28.4,859.8,32.950000,39.1,22.9,790.7,34.630000,39.1,26.6,831.2,89,100,80,2153,988.580000,995.9,984.2,23725.9,99,100,99,2392,29.380000,35.9,18.0,705.2,29.380000,35.9,18.0,705.2,7,14,4,180,226,320,140,5430,0.000000,0.01,0.00,0.07,17,77,0,411,17,77,0,411,0,0,0,0,8,16,5,209
39899,KMDW,12,15,2009,19.850000,28.4,10.4,476.4,10.370000,22.9,0.6,248.8,17.500000,26.6,8.6,420.0,63,80,44,1524,1004.900000,1010.8,996.5,24117.7,50,100,1,1207,7.130000,19.1,-6.6,171.2,7.130000,19.1,-6.6,171.2,11,15,7,271,296,330,270,7110,0.000000,0.00,0.00,0.00,59,296,0,1435,40,189,0,975,59,573,0,1425,12,17,8,311
39899,KMDW,12,16,2009,15.200000,23.0,6.8,364.8,3.300000,12.7,-1.4,79.3,12.480000,19.2,5.4,299.4,54,66,38,1315,1010.150000,1012.2,1007.9,24243.5,16,50,0,401,7.440000,18.9,-6.3,178.6,7.440000,18.9,-6.3,178.6,4,10,3,106,221,290,90,5310,0.000000,0.00,0.00,0.00,77,335,0,1865,33,150,0,801,132,613,0,3185,5,12,3,121
39899,KMDW,12,17,2009,28.780000,35.6,21.2,690.6,17.780000,24.7,12.7,426.6,25.200000,31.5,18.6,604.7,61,69,55,1478,1001.540000,1007.2,995.9,24036.9,86,100,45,2065,22.300000,32.8,11.7,535.1,22.300000,32.8,11.7,535.1,5,10,3,132,145,180,120,3490,0.000000,0.00,0.00,0.00,48,233,0,1160,41,190,0,989,20,133,0,492,6,12,3,153
39899,KMDW,12,18,2009,35.450000,37.4,33.8,850.8,28.900000,33.7,24.7,693.6,32.860000,35.8,30.5,788.7,77,93,64,1865,991.830000,995.5,989.2,23803.9,99,100,97,2380,29.450000,32.8,26.4,706.8,29.450000,32.8,26.4,706.8,6,9,3,159,84,360,0,2020,0.000000,0.01,0.00,0.11,33,158,0,813,33,150,0,800,1,23,0,39,7,10,3,182
39899,KMDW,12,19,2009,33.130000,33.8,30.2,795.0,29.730000,31.9,26.5,713.4,31.660000,32.9,28.9,759.8,87,93,80,2093,990.650000,994.2,988.2,23775.6,100,100,100,2400,25.500000,28.6,21.3,611.9,25.500000,28.6,21.3,611.9,8,11,5,198,300,360,0,7200,0.010000,0.03,0.00,0.22,27,158,0,655,26,146,0,643,1,34,0,34,9,13,6,229
39899,KMDW,12,20,2009,29.080000,30.2,28.4,697.8,24.330000,26.5,21.1,583.8,27.450000,28.9,26.1,658.9,82,86,74,1980,995.860000,997.2,994.2,23900.6,99,100,99,2398,22.750000,25.4,19.7,546.1,22.750000,25.4,19.7,546.1,5,8,3,130,274,330,220,6580,0.000000,0.01,0.00,0.01,45,220,0,1088,40,186,0,981,11,82,0,285,6,9,3,152
39899,KMDW,12,21,2009,27.730000,30.2,26.6,665.4,22.380000,24.7,21.1,537.0,26.000000,28.3,24.9,624.1,80,86,74,1932,997.880000,999.5,996.2,23949.0,97,100,83,2330,21.650000,30.2,18.5,519.5,21.650000,30.2,18.5,519.5,5,10,0,121,260,360,40,6250,0.000000,0.01,0.00,0.01,49,222,0,1181,42,187,0,1008,21,149,0,512,5,12,0,141
39899,KMDW,12,22,2009,30.430000,32.0,28.4,730.2,27.330000,28.3,26.5,655.8,29.280000,30.6,27.7,702.8,88,93,80,2125,1000.470000,1001.9,999.9,24011.2,99,100,98,2393,22.400000,26.7,19.6,537.5,22.400000,26.7,19.6,537.5,8,16,2,211,96,160,50,2310,0.010000,0.04,0.00,0.32,22,101,0,542,22,101,0,542,0,0,0,0,10,18,2,243
39899,KMDW,12,23,2009,30.580000,32.0,30.2,733.8,26.500000,28.3,24.7,636.0,29.130000,30.6,28.3,699.1,84,93,80,2035,1000.220000,1002.2,997.5,24005.3,100,100,100,2400,19.370000,22.4,17.8,464.8,19.370000,22.4,17.8,464.8,14,17,11,339,97,130,80,2350,0.030000,0.11,0.00,0.69,18,76,0,448,18,76,0,448,0,0,0,0,16,20,13,390
39899,KMDW,12,24,2009,33.350000,35.6,32.0,800.4,27.780000,30.1,24.7,666.6,31.220000,33.3,29.4,749.2,80,86,74,1920,992.580000,997.5,983.6,23821.9,100,100,100,2400,24.070000,26.4,21.4,577.6,24.070000,26.4,21.4,577.6,11,19,6,287,92,120,50,2230,0.030000,0.11,0.00,0.66,20,90,0,498,20,90,0,498,0,0,0,0,13,22,7,330
39899,KMDW,12,25,2009,35.150000,42.8,24.8,843.6,30.700000,39.1,15.7,736.8,33.470000,41.1,22.3,803.2,84,93,68,2020,977.800000,983.2,973.9,23467.3,98,100,94,2371,25.650000,35.8,12.9,615.5,25.650000,35.8,12.9,615.5,13,17,9,321,156,220,90,3750,0.020000,0.10,0.00,0.48,27,179,0,669,27,169,0,657,1,25,0,30,15,20,10,370
39899,KMDW,12,26,2009,23.750000,26.6,21.2,570.0,18.660000,21.1,12.7,447.9,22.240000,24.9,18.6,533.8,80,93,63,1934,984.630000,986.6,983.2,23631.2,100,100,100,2400,13.190000,17.5,6.8,316.5,13.190000,17.5,6.8,316.5,9,15,5,225,184,230,140,4430,0.010000,0.02,0.00,0.19,27,125,0,648,27,125,0,648,0,0,0,0,10,17,6,261
39899,KMDW,12,27,2009,19.930000,21.2,17.6,478.2,15.340000,17.5,12.7,368.1,18.720000,20.2,16.0,449.2,82,86,73,1968,988.730000,991.2,986.6,23729.4,97,100,91,2347,9.400000,13.6,4.5,225.7,9.400000,13.6,4.5,225.7,8,15,5,193,249,270,220,5990,0.000000,0.02,0.00,0.09,35,150,0,863,35,148,0,851,1,16,0,37,9,17,6,221
39899,KMDW,12,28,2009,24.200000,30.2,15.8,580.8,16.830000,21.1,11.0,404.0,21.970000,27.3,14.6,527.2,72,93,54,1732,994.200000,1004.2,989.2,23860.9,90,100,44,2180,12.600000,19.3,2.7,302.5,12.600000,19.3,2.7,302.5,11,17,6,280,294,340,230,7060,0.000000,0.01,0.00,0.02,41,205,0,997,38,180,0,934,6,61,0,163,13,20,7,322
39899,KMDW,12,29,2009,17.750000,24.8,10.4,426.0,10.530000,13.6,5.6,252.8,15.650000,21.1,9.7,375.5,67,85,50,1619,1007.020000,1009.5,1004.5,24168.4,28,88,2,688,9.280000,19.0,2.2,222.6,9.280000,19.0,2.2,222.6,5,10,3,133,250,330,170,6010,0.000000,0.00,0.00,0.00,88,419,0,2114,24,108,0,582,183,842,0,4399,6,12,3,153
39899,KMDW,12,30,2009,26.300000,30.2,17.6,631.2,21.180000,30.1,12.7,508.2,24.700000,30.2,16.0,592.9,80,100,68,1930,996.430000,1003.9,990.6,23914.4,96,100,89,2323,17.590000,26.7,8.2,422.1,17.590000,26.7,8.2,422.1,7,13,3,187,189,210,170,4550,0.000000,0.02,0.00,0.06,39,170,0,954,38,163,0,919,3,36,0,92,9,15,3,216
39899,KMDW,12,31,2009,26.150000,33.8,12.2,627.6,20.620000,30.1,2.4,494.8,24.500000,31.7,10.3,588.0,77,93,57,1871,993.770000,999.9,989.9,23850.4,100,100,100,2400,16.670000,27.5,-1.8,400.1,16.670000,27.5,-1.8,400.1,8,14,4,208,268,310,210,6440,0.000000,0.01,0.00,0.01,42,213,0,1023,39,185,0,951,7,65,0,180,10,16,5,241
39899,KMDW,1,1,2010,11.300000,17.6,6.8,271.2,4.150000,9.4,0.2,99.6,9.770000,15.0,5.6,234.4,69,79,57,1656,1002.900000,1004.9,1000.2,24069.6,82,100,64,1972,-1.960000,5.6,-7.8,-47.0,-1.960000,5.6,-7.8,-47.0,8,12,6,214,293,320,270,7050,0.000000,0.01,0.00,0.04,61,275,0,1482,42,196,0,1028,58,397,0,1400,10,14,7,246
39899,KMDW,1,2,2010,7.250000,12.2,3.2,174.0,-2.150000,3.8,-5.0,-51.5,5.670000,9.5,2.0,136.1,62,78,47,1495,1007.000000,1008.2,1005.2,24168.0,75,98,27,1818,-8.130000,-0.4,-12.3,-195.1,-8.130000,-0.4,-12.3,-195.1,10,14,6,248,315,340,280,7560,0.000000,0.00,0.00,0.00,54,237,0,1304,44,194,0,1061,31,205,0,747,12,16,7,288
39899,KMDW,1,3,2010,10.100000,17.6,1.4,242.4,2.200000,9.4,-5.2,52.9,8.480000,15.3,0.5,203.4,65,72,57,1572,1006.680000,1008.2,1005.5,24160.4,81,100,58,1959,-4.130000,5.6,-13.5,-99.2,-4.130000,5.6,-13.5,-99.2,9,14,7,234,315,330,290,7580,0.000000,0.01,0.00,0.01,54,247,0,1315,45,196,0,1082,26,154,0,634,11,16,8,271
39899,KMDW,1,4,2010,13.930000,19.4,8.6,334.2,7.350000,12.7,2.0,176.3,12.280000,16.9,7.4,294.7,69,73,62,1666,1002.210000,1004.9,1000.2,24053.1,100,100,100,2400,0.650000,7.3,-6.3,15.7,0.650000,7.3,-6.3,15.7,9,13,6,232,310,320,290,7440,0.000000,0.01,0.00,0.02,50,225,0,1203,43,191,0,1054,17,115,0,425,11,15,7,269
39899,KMDW,1,5,2010,17.980000,23.0,15.8,431.4,11.900000,13.9,9.4,285.7,16.140000,20.2,13.9,387.3,70,79,63,1688,999.950000,1000.5,998.9,23998.8,100,100,100,2400,6.560000,10.8,3.4,157.4,6.560000,10.8,3.4,157.4,8,13,6,207,295,320,280,7080,0.000000,0.00,0.00,0.00,46,225,0,1110,42,192,0,1018,9,78,0,234,9,15,7,237
39899,KMDW,1,6,2010,15.800000,23.0,8.6,379.2,10.340000,15.7,3.7,248.1,14.380000,21.1,7.6,345.2,75,85,68,1820,999.610000,1000.9,998.5,23990.6,100,100,100,2400,7.420000,14.8,-1.4,178.1,7.420000,14.8,-1.4,178.1,4,7,3,118,278,360,210,6690,0.000000,0.00,0.00,0.00,49,227,0,1179,43,193,0,1054,13,97,0,327,5,8,3,141
39899,KMDW,1,7,2010,17.900000,21.2,15.8,429.6,14.590000,17.5,12.7,350.1,16.930000,20.2,14.6,406.4,84,93,79,2023,992.310000,997.5,988.9,23815.4,100,100,100,2400,9.470000,17.6,5.6,227.3,9.470000,17.6,5.6,227.3,5,10,0,137,263,360,100,6320,0.020000,0.06,0.00,0.47,27,127,0,658,27,127,0,658,0,0,0,0,6,12,0,157
39899,KMDW,1,8,2010,21.800000,26.6,15.8,523.2,15.310000,22.9,9.4,367.4,19.950000,25.4,13.9,478.7,73,93,63,1775,1000.680000,1006.9,992.2,24016.3,99,100,96,2394,9.860000,15.2,5.1,236.6,9.860000,15.2,5.1,236.6,11,19,5,269,320,360,20,7700,0.010000,0.03,0.00,0.14,47,219,0,1129,43,191,0,1038,9,64,0,228,13,22,6,313
39899,KMDW,1,9,2010,15.500000,23.0,8.6,372.0,8.050000,13.6,2.0,193.1,13.560000,20.2,7.4,325.5,67,73,58,1609,1008.580000,1010.5,1006.5,24206.0,79,100,54,1915,4.630000,14.7,-4.7,111.0,4.630000,14.7,-4.7,111.0,7,10,5,173,309,330,280,7430,0.000000,0.01,0.00,0.03,53,251,0,1282,45,201,0,1099,20,113,0,496,8,12,6,199
39899,KMDW,1,10,2010,9.130000,17.6,-0.4,219.0,2.790000,11.0,-5.4,67.0,7.800000,15.6,-1.1,187.1,71,85,57,1723,1005.680000,1010.2,997.5,24136.4,54,90,12,1302,-4.340000,5.6,-15.7,-104.2,-4.340000,5.6,-15.7,-104.2,9,16,4,216,232,270,200,5570,0.000000,0.00,0.00,0.00,73,341,0,1771,41,181,0,984,94,570,0,2269,10,18,5,252
39899,KMDW,1,11,2010,21.950000,26.6,17.6,526.8,14.520000,17.5,11.0,348.5,19.720000,23.9,15.6,473.2,69,74,67,1656,999.130000,1004.9,994.9,23979.2,97,100,88,2329,10.090000,15.7,3.7,242.2,10.090000,15.7,3.7,242.2,10,16,7,258,307,340,220,7380,0.000000,0.01,0.00,0.08,53,235,0,1289,46,199,0,1117,19,102,0,459,12,18,8,299
39899,KMDW,1,12,2010,25.700000,30.2,21.2,616.8,18.700000,21.1,15.7,448.8,23.630000,27.3,19.7,567.0,75,80,64,1802,1006.730000,1008.8,1004.2,24161.5,89,100,68,2146,17.330000,24.6,12.4,416.0,17.330000,24.6,12.4,416.0,7,13,3,170,279,340,220,6710,0.000000,0.01,0.00,0.02,53,236,0,1287,46,200,0,1125,18,102,0,435,8,15,3,197
39899,KMDW,1,13,2010,25.930000,33.8,17.6,622.2,18.860000,24.7,13.6,452.7,23.670000,30.0,16.3,568.0,74,80,60,1776,998.190000,1003.5,994.9,23956.5,51,100,3,1225,15.690000,25.3,5.5,376.6,15.690000,25.3,5.5,376.6,9,13,7,232,211,230,200,5080,0.000000,0.00,0.00,0.00,70,339,0,1697,45,208,0,1099,70,550,0,1689,11,15,8,268
39899,KMDW,1,14,2010,35.230000,39.2,30.2,845.4,28.000000,31.9,22.9,672.0,32.400000,36.0,27.7,777.5,75,86,69,1802,994.740000,997.9,993.2,23873.7,76,100,3,1825,27.650000,32.5,20.2,663.7,27.650000,32.5,20.2,663.7,9,13,5,216,228,290,200,5490,0.000000,0.01,0.00,0.05,28,131,0,686,28,131,0,686,0,0,0,0,10,15,6,247
39899,KMDW,1,15,2010,30.650000,33.8,26.6,735.6,27.030000,30.1,22.9,648.6,29.290000,32.1,25.4,703.0,86,93,80,2075,1001.580000,1003.2,998.2,24037.9,98,100,93,2374,25.040000,30.8,15.7,600.9,25.040000,30.8,15.7,600.9,5,11,1,123,244,360,0,5860,0.000000,0.00,0.00,0.00,53,241,0,1286,47,204,0,1136,16,102,0,391,5,13,1,141
39899,KMDW,1,16,2010,26.230000,28.4,24.8,629.4,22.530000,24.7,21.1,540.6,25.050000,26.6,23.7,601.3,86,93,80,2068,999.150000,1001.9,994.2,23979.6,72,97,40,1730,18.130000,22.2,14.0,435.2,18.130000,22.2,14.0,435.2,6,10,4,161,232,270,190,5590,0.000000,0.00,0.00,0.00,77,348,0,1871,43,192,0,1034,98,640,0,2362,7,12,5,187
